RmsId,AssetId,IssuerId,ISIN,IssuerName,AssetName,IssueDate,AbbrevName
76,159223,23340,XS1394911496,BBVA,BBVASM 8 7/8 PERP EUR,2016-04-14,BBVA
76,159233,23340,XS1190663952,BBVA,BBVASM 6 3/4 PERP EUR,2015-02-18,BBVA
76,159214,23340,XS1619422865,BBVA,BBVASM 5 7/8 PERP EUR,2017-05-24,BBVA
76,159148,23340,US05946KAM36,BBVA,BBVASM 9 3/8 PERP USD,2023-09-19,BBVA
76,159149,23340,US05946KAG67,BBVA,BBVASM 6 1/2 PERP USD,2019-09-05,BBVA
76,159150,23340,US05946KAF84,BBVA,BBVASM 6 1/8 PERP USD,2017-11-16,BBVA
76,159185,23340,ES0813211028,BBVA,BBVASM 6 PERP EUR,2020-07-15,BBVA
76,159186,23340,ES0813211010,BBVA,BBVASM 6 PERP EUR,2019-03-29,BBVA
76,153667,23340,XS2638924709,BBVA,BBVASM 8 3/8 PERP EUR,2023-06-21,BBVA
76,153152,23340,XS2620201421,BBVA,BBVASM 4 1/8 05/10/26 EUR,2023-05-10,BBVA
76,160053,23340,XS2079713322,BBVA,BBVASM 0 3/8 11/15/26 EUR,2019-11-15,BBVA
76,173501,23340,XS2534785865,BBVA,BBVASM 3 3/8 09/20/27 EUR,2022-09-20,BBVA
76,170931,23340,XS2840032762,BBVA,BBVASM 6 7/8 PERP EUR,2024-06-13,BBVA
1678,162106,23854,XS2752471206,Eurobank,EUROBANK ERGASIA,,Eurobank
1678,162107,23854,XS2752471206,Eurobank,EUROB 6 1/4 04/25/34 EUR,2024-01-25,Eurobank
1678,148832,23854,XS2562543442,Eurobank,EUROB 10 12/06/32 EUR,2022-12-06,Eurobank
304,159083,23859,XS2056697951,Allied Irish Bank,AIB 5 1/4 PERP EUR,2019-10-09,Allied Irish Bank
304,165681,23859,XS2808268390,Allied Irish Bank,AIB 7 1/8 PERP EUR,2024-04-30,Allied Irish Bank
304,102365,23859,XS2010031057,Allied Irish Bank,AIB 6 1/4 PERP EUR,2020-06-23,Allied Irish Bank
304,90280,23859,XS2080767010,Allied Irish Bank,AIB 1 7/8 11/19/29 EUR,2019-11-19,Allied Irish Bank
304,32698,23859,XS1799975765,Allied Irish Bank,AIB 1 1/2 03/29/23 EUR,2018-03-29,Allied Irish Bank
304,109665,23859,XS2230399441,Allied Irish Bank,AIB 2 7/8 05/30/31 EUR,2020-09-30,Allied Irish Bank
980,130281,23863,CH0187218901,Holcim,HOLNSW 3 11/22/22 CHF,2012-06-22,Holcim
369,106250,23872,BE6324000858,Solvay,SOLBBB 2 1/2 PERP EUR,2020-09-02,Solvay
369,72061,23872,BE6309987400,Solvay,SOLBBB 4 1/4 PERP EUR,2018-12-04,Solvay
2031,120293,23918,XS2341724172,MAHLE,MAHLGR 2 3/8 05/14/28 EUR,2021-05-14,MAHLE
2031,165708,23918,XS2810867742,MAHLE,MAHLGR 6 1/2 05/02/31 EUR,2024-05-02,MAHLE
1677,114012,24078,BE6307427029,Belfius,CCBGBB 0 5/8 08/30/23 EUR,2018-08-30,Belfius
1677,31126,24078,BE0002582600,Belfius,CCBGBB 3 5/8 PERP EUR,2018-02-01,Belfius
1677,176463,24078,BE6357126372,Belfius,CCBGBB 6 1/8 PERP EUR,2024-11-06,Belfius
1677,155459,24078,BE6315719490,Belfius,CCBGBB 0 08/28/26 EUR,2019-08-28,Belfius
1677,149942,24078,BBG01F3KQ1M2,Belfius,CCBGBB 0 02/15/27,2023-02-15,Belfius
1677,146640,24078,BE6324720299,Belfius,CCBGBB 0.01 10/15/25 EUR,2020-10-15,Belfius
767,132598,24122,XS2445836286,Cerved,CERVIM 6 02/15/29 EUR,2022-02-24,Cerved
767,131818,24122,XS2445840809,Cerved,CERVIM Float 02/15/29 EUR,2022-02-24,Cerved
136,32439,24133,XS1814065345,Gestamp,GESTSM 3 1/4 04/30/26 EUR,2018-04-27,Gestamp
601,6039,24373,GB00BTHH2R79,United Kingdom,UKT 2 09/07/25,2015-03-20,United Kingdom
252,127811,24550,XS1888180640,Vodafone,VOD 6 1/4 10/03/78,2018-10-03,Vodafone
252,154090,24550,XS2630493570,Vodafone,VOD 8 08/30/2086 GBP,2023-05-30,Vodafone
252,152994,24550,XS2630490717,Vodafone,VOD 6 1/2 08/30/2084 EUR,2023-05-30,Vodafone
252,121940,24550,US92857WBV19,Vodafone,VOD 3 1/4 06/04/81 USD,2021-06-04,Vodafone
252,121971,24550,US92857WBX74,Vodafone,VOD 5 1/8 06/04/81 USD,2021-06-04,Vodafone
252,122003,24550,US92857WBW91,Vodafone,VOD 4 1/8 06/04/2081 USD,2021-06-04,Vodafone
252,106166,24550,XS2225204010,Vodafone,VOD 3 08/27/2080 EUR,2020-08-27,Vodafone
252,106181,24550,XS2225157424,Vodafone,VOD 2 5/8 08/27/2080 EUR,2020-08-27,Vodafone
252,86793,24550,XS1888179550,Vodafone,VOD 4.2 10/03/78 EUR,2018-10-03,Vodafone
252,86780,24550,XS1888179477,Vodafone,VOD 3.1 01/03/79 EUR,2018-10-03,Vodafone
252,86790,24550,XS1888180996,Vodafone,VOD 4 7/8 10/03/2078 GBP,2018-10-03,Vodafone
252,77771,24550,US92857WBQ24,Vodafone,VOD 7 04/04/2079 USD,2019-04-04,Vodafone
572,117958,24566,XS1784246701,Macquarie,MQGAU 1 1/4 03/05/25 EUR,2018-03-05,Macquarie
572,162134,24566,XS2105735935,Macquarie,MACQUARIE GROUP,,Macquarie
572,162135,24566,XS2105735935,Macquarie,MQGAU 0 5/8 02/03/27 EUR,2020-02-03,Macquarie
303,119517,24605,XS2342910689,Alain Afflelou,AAFFP 4 1/4 05/19/26 EUR,2021-05-19,Alain Afflelou
303,171915,24605,XS2864442376,Alain Afflelou,AAFFP 6 07/25/29 EUR,2024-07-25,Alain Afflelou
213,32609,24709,XS1814787054,Refresco,SUNSHM 6 1/2 05/15/26 EUR,2018-05-03,Refresco
357,121811,24723,XS2361343697,Picard,PICSUR Float 07/01/26 EUR,2021-07-07,Picard
357,170766,24723,XS2852970529,Picard,PICSUR Float 07/01/29 EUR,2024-07-03,Picard
357,176386,24723,XS2921644832,Picard,PICSUR Float 07/01/29 EUR,2024-11-06,Picard
96,159243,24751,XS0972523947,Credit Suisse,CS 5 3/4 09/18/25 EUR,2013-09-18,Credit Suisse
96,159260,24751,US22546DAA46,Credit Suisse,"CS 6 1/2 08/08/23,144 USD",2013-08-08,Credit Suisse
358,29861,24789,SE0010830950,Polygon,POLYGN 4 02/23/23 # EUR,2018-02-23,Polygon
358,30077,24789,SE0005878535,Polygon,POLYGN 5 4/16/2019,2014-04-16,Polygon
657,174949,24847,SIGBID_TAP,Upfield (Flora Foods),SIGBID 6 7/8 TAP,2024-07-02,Upfield (Flora Foods)
657,175018,24847,XS2914555573,Upfield (Flora Foods),"SIGBID 6 7/8 07/02/29,TAP EUR",2024-10-09,Upfield (Flora Foods)
657,170683,24847,XS2848926239,Upfield (Flora Foods),SIGBID 6 7/8 07/02/29 EUR,2024-07-02,Upfield (Flora Foods)
1407,112161,24930,US054303BA99,Natura & Co Holding SA,AVP 5 03/15/23 USD,2013-03-12,Natura & Co Holding SA
2089,119077,25070,XS2330501995,Athora,ATHORA 2 1/4 07/15/31 EUR,2021-04-15,Athora
2089,177650,25070,XS2929365083,Athora,ATHORA 6 3/4 PERP EUR,2024-11-18,Athora
2089,159092,25070,XS1835946564,Athora,ATHORA 7 PERP EUR,2018-06-19,Athora
2089,127782,25070,XS1717202490,Athora,ATHORA 6 1/4 PERP,2017-11-16,Athora
458,92317,25147,XS2112340679,Banijay,BANIJA 3 1/2 03/01/25 EUR,2020-02-11,Banijay
458,92318,25147,US060335AA40,Banijay,"BANIJA 5 3/8 03/01/25,144 USD",2020-02-11,Banijay
458,156218,25147,US060335AB23,Banijay,"BANIJA 8 1/8 05/01/29,144 USD",2023-09-19,Banijay
458,155558,25147,XS2690055996,Banijay,BANIJA 7 05/01/29 EUR,2023-09-19,Banijay
770,25454,25162,XS1716821779,Haya Real Estate,HAYREA 5 1/4 11/15/22 EUR,2017-11-15,Haya Real Estate
424,32586,25302,XS1822876014,Constantin Investissement 1 SA,CERBA 5 3/8 04/15/25 EUR,2018-05-09,Constantin Investissement 1 SA
424,97382,25302,XS1584024837,Constantin Investissement 1 SA,CERBA 5 3/8 04/15/25 EUR,2017-04-04,Constantin Investissement 1 SA
228,149259,25378,XS2568634054,Quilter Plc,QLTLN 8 5/8 04/18/33 GBP,2023-01-18,Quilter Plc
228,32231,25378,XS1713473780,Quilter Plc,QLTLN 4.478 02/28/28 GBP,2018-02-28,Quilter Plc
657,32492,25386,XS1813504666,Upfield (Flora Foods),SIGHCO 5 3/4 05/15/26 EUR,2018-05-09,Upfield (Flora Foods)
657,113293,25386,US82660CAA09,Upfield (Flora Foods),"SIGHCO 7 7/8 05/15/26,144 USD",2018-05-09,Upfield (Flora Foods)
119,119082,25389,XS2326497802,Douglas,DOUGR 6 04/08/26 EUR,2021-04-08,Douglas
517,32695,25394,XS1791484394,Stark Group,STKGRP 5 03/15/24 EUR,2018-03-19,Stark Group
517,37519,25394,XS1791484717,Stark Group,STKGRP 0 03/15/24 EUR,2018-03-19,Stark Group
574,32760,25408,XS1819648129,Mercury UK Holdco Ltd,NEXICP 4 1/8 11/01/23 EUR,2018-05-18,Mercury UK Holdco Ltd
574,74801,25408,XS1819645455,Mercury UK Holdco Ltd,NEXICP 0 05/01/23 EUR,2018-05-18,Mercury UK Holdco Ltd
969,79439,25594,XS1982704824,CPI Property,CPIPGR 4 7/8 PERP EUR,2019-04-16,CPI Property
969,34170,25594,XS1819537132,CPI Property,CPIPGR 4 3/8 PERP EUR,2018-05-09,CPI Property
969,108222,25594,XS2231191748,CPI Property,CPIPGR 4 7/8 PERP EUR,2020-09-16,CPI Property
969,115054,25594,XS2290533020,CPI Property,CPIPGR 3 3/4 PERP EUR,2021-01-27,CPI Property
969,168244,25594,XS2069407786,CPI Property,CPIPGR 1 5/8 04/23/27 EUR,2019-10-28,CPI Property
969,168245,25594,XS2171875839,CPI Property,CPIPGR 2 3/4 05/12/26 EUR,2020-05-12,CPI Property
969,168246,25594,XS2815976126,CPI Property,CPIPGR 7 05/07/29 EUR,2024-05-07,CPI Property
969,165559,25594,XS2290544068,CPI Property,CPIPGR 1 1/2 01/27/31 EUR,2021-01-27,CPI Property
969,165723,25594,XS2432162654,CPI Property,CPIPGR 1 3/4 01/14/30 EUR,2022-01-14,CPI Property
969,170916,25594,XS2106589471,CPI Property,CPIPGR 4 01/22/28 GBP,2020-01-22,CPI Property
969,174503,25594,XS2904791774,CPI Property,CPIPGR 6 01/27/32 EUR,2024-09-27,CPI Property
1865,34313,25609,XS1592282740,Swiss Re AG,SRENVX 3 1/4 06/13/24 USD,2018-06-13,Swiss Re AG
171,35460,25633,DE000A2NB965,Kaefer,KAEISO 5 1/2 01/10/24 EUR,2018-07-24,Kaefer
287,92451,25634,XS2090816526,Techem,TCHEN 2 07/15/25 EUR,2020-01-29,Techem
287,176497,25634,XS2932084507,Techem,TCHEN 5 3/8 07/15/29 EUR,2024-11-14,Techem
287,177262,25634,XS2932084762,Techem,"TCHEN 5 3/8 07/15/29,144 EUR",2024-11-14,Techem
287,165361,25634,XS2767965853,Techem,TCHEN 5 3/8 07/15/29 EUR,2024-04-18,Techem
287,35724,25643,XS1859258383,Techem,TCHEN 6 07/30/26,2018-07-30,Techem
210,35961,25651,US893800AA08,Transocean,"RIG 5 7/8 01/15/24,144A USD",2018-07-13,Transocean
210,35962,25652,US89382PAA30,Transocean,"RIG 6 1/8 08/01/25,144A USD",2018-07-20,Transocean
95,35969,25654,XS1846665534,Energizer,ENR 4 5/8 07/15/26 EUR,2018-07-06,Energizer
95,120990,25654,XS2353416386,Energizer,ENR 3 1/2 06/30/29 EUR,2021-06-23,Energizer
1395,37669,25687,USN2823BBD21,Airbus Finance BV,AIRFP 2.7 04/17/23,2013-04-17,Airbus Finance BV
1395,119110,25687,XS1050846507,Airbus Finance BV,AIRFP 2 3/8 04/02/24 EUR,2014-04-02,Airbus Finance BV
1479,113347,25697,US85529VAA26,Nouryon,"NRYHLD 8 10/01/26,144 USD",2018-10-01,Nouryon
135,109228,25707,XS2247623643,Getlink,GETFP 3 1/2 10/30/25 EUR,2020-10-30,Getlink
135,37980,25707,XS1886399093,Getlink,GETFP 3 5/8 10/01/23 EUR,2018-10-03,Getlink
430,3133,25838,XS1195581159,TDC,TDCDC 3 1/2 02/26/3015 EUR,2015-02-26,TDC
297,32697,25842,XS1797821037,Virgin Media O2,VMED 5 3/4 04/15/23 GBP,2018-04-04,Virgin Media O2
601,26774,25851,GB00B16NNR78,United Kingdom,UKT 4 1/4 12/07/27 GBP,2006-09-06,United Kingdom
601,80302,25851,GB00BFX0ZL78,United Kingdom,UKT 1 5/8 10/22/28 GBP,2018-03-16,United Kingdom
601,126422,25851,GB00BM8Z2V59,United Kingdom,UKT 1 1/2 07/31/53 GBP,2021-10-22,United Kingdom
1646,39852,25877,XS1849464323,Playtech Plc,PTECLN 3 3/4 10/12/23,2018-10-12,Playtech Plc
1646,75143,25877,XS1956187550,Playtech Plc,"Playtech 4 1/4 03/07/2026, EUR",2019-02-28,Playtech Plc
1646,153701,25877,XS2641928036,Playtech Plc,PTECLN 5 7/8 06/28/28,2023-06-28,Playtech Plc
2115,126907,25878,XS2066721965,Rossini Sarl,ROSINI Float 10/30/25 EUR,2019-10-30,Rossini Sarl
2115,171833,25878,XS2854303729,Rossini Sarl,ROSINI 6 3/4 12/31/29 EUR,2024-07-18,Rossini Sarl
2115,171834,25878,XS2854309684,Rossini Sarl,ROSINI Float 12/31/29 EUR,2024-07-18,Rossini Sarl
2115,39853,25878,XS1881594946,Rossini Sarl,ROSINI 6 3/4 10/30/25,2018-10-26,Rossini Sarl
1485,165219,26160,XS2798887076,Motor Fuel Group,MOTFUE 8 5/8 04/30/29 GBP,2024-04-19,Motor Fuel Group
131,82495,26419,BE6315129419,House of HR,HOUSEH 4 3/8 07/15/26 EUR,2019-07-26,House of HR
57,122596,26436,XS2366276595,Apcoa,APPARK 4 5/8 01/15/27 EUR,2021-07-23,Apcoa
57,122597,26436,XS2366277056,Apcoa,APPARK Float 01/15/27 EUR,2021-07-23,Apcoa
1582,109649,26503,XS2243548273,Cheplapharm,CHEPDE 4 3/8 01/15/28 EUR,2020-10-15,Cheplapharm
1582,109653,26503,US16412EAA55,Cheplapharm,"CHEPDE 5 1/2 01/15/28,144 USD",2020-10-15,Cheplapharm
1582,94351,26503,XS2112973107,Cheplapharm,CHEPDE 3 1/2 02/11/27 EUR,2020-02-11,Cheplapharm
1582,152441,26503,XS2618867159,Cheplapharm,CHEPDE 7 1/2 05/15/30 EUR,2023-05-10,Cheplapharm
1582,152442,26503,XS2618840974,Cheplapharm,CHEPDE Float 05/15/30 EUR,2023-05-10,Cheplapharm
1582,155800,26503,XS2695600960,Cheplapharm,"CHEPDE 7 1/2 05/15/30,TAP EUR",2023-09-29,Cheplapharm
131,111678,26876,BE6325871166,House of HR,HOUSEH 7 1/2 01/15/27 EUR,2020-12-22,House of HR
57,174624,26885,XS2911133036,APCOA,APPARK Float 04/15/31 EUR,2024-10-04,APCOA
57,174625,26885,XS2911131253,APCOA,APPARK 6 04/15/31 EUR,2024-10-04,APCOA
615,117951,26993,XS2189592616,Urbaser,ACSSM 1 3/8 06/17/25 EUR,2020-06-17,Urbaser
339,101628,26995,XS2117435904,ICG,ICPLN 1 5/8 02/17/27 EUR,2020-02-17,ICG
339,148122,26995,XS2413672234,ICG,ICPLN 2 1/2 01/28/30 EUR,2022-01-28,ICG
1567,45824,27033,XS1884811594,Garrett Motion Inc.,GARSRL 5 1/8 10/15/26,2018-09-27,Garrett Motion Inc.
347,46080,27035,XS1907317660,Legal and General,LGEN 5 1/8 11/14/48 GBP,2018-11-14,Legal and General
347,102462,27035,XS2190956941,Legal and General,LGEN 5 5/8 PERP GBP,2020-06-24,Legal and General
347,99340,27035,XS2166022934,Legal and General,LGEN 4 1/2 11/01/50 GBP,2020-05-01,Legal and General
347,160475,27035,XS1580239207,Legal and General,LGEN 5 1/4 03/21/47 USD,2017-03-21,Legal and General
148,159935,27036,XS2719293826,International Design Group,INTDGP 10 11/15/28 EUR,2023-11-16,International Design Group
148,46219,27036,XS1908248963,International Design Group,INTDGP 6 1/2 11/15/25 EUR,2018-11-16,International Design Group
148,46220,27036,XS1908258681,International Design Group,INTDGP Float 11/15/25 EUR,2018-11-16,International Design Group
148,119574,27036,XS2344474320,International Design Group,INTDGP Float 05/15/26 EUR,2021-05-19,International Design Group
256,63973,27037,XS1910948162,Volkswagen,VW 2 5/8 11/16/27 EUR,2018-11-16,Volkswagen
256,63974,27037,XS1910948329,Volkswagen,VW 3 1/4 11/18/30 EUR,2018-11-16,Volkswagen
256,63975,27037,XS1910948675,Volkswagen,VW 4 1/8 11/16/38 EUR,2018-11-16,Volkswagen
256,34670,27037,XS1799938995,Volkswagen,VW 3 3/8 PERP EUR,2018-06-27,Volkswagen
256,34671,27037,XS1799939027,Volkswagen,VW 4 5/8 PERP EUR,2018-06-27,Volkswagen
256,102118,27037,XS2187689034,Volkswagen,VW 3 1/2 PERP EUR,2020-06-17,Volkswagen
256,102119,27037,XS2187689380,Volkswagen,VW 3 7/8 PERP EUR,2020-06-17,Volkswagen
256,4218,27037,XS0168881760,Volkswagen,FIXED 5.375 2018-05-22,2003-05-14,Volkswagen
256,1115,27037,XS0412443052,Volkswagen,FIXED 7 2016-02-09,2009-02-09,Volkswagen
256,164923,27037,XS1586555945,Volkswagen,VW 1 7/8 03/30/27 EUR,2017-03-30,Volkswagen
256,173507,27037,XS2491738949,Volkswagen,VW 3 3/4 09/28/27 EUR,2022-06-28,Volkswagen
256,148150,27037,XS2554487905,Volkswagen,VW 4 1/8 11/15/25 EUR,2022-11-15,Volkswagen
256,152578,27037,XS2604697891,Volkswagen,VW 3 7/8 03/29/26 EUR,2023-03-29,Volkswagen
256,141526,27037,XS2491738352,Volkswagen,VW 3 1/8 03/28/25 EUR,2022-06-28,Volkswagen
256,137068,27037,XS1586555861,Volkswagen,VW 1 1/8 10/02/23 EUR,2017-03-30,Volkswagen
256,137088,27037,XS2270150399,Volkswagen,VW 0.05 06/10/24 EUR,2020-12-10,Volkswagen
256,133548,27037,XS2342732646,Volkswagen,VW 0 PERP Corp,2022-03-28,Volkswagen
5,69187,27064,DE000A2RUD79,Adler Group,ADJGR 1 1/4 11/23/23 EUR,2018-11-23,Adler Group
5,119068,27064,XS2336188029,Adler Group,ADJGR 2 1/4 04/27/27 EUR,2021-04-27,Adler Group
5,110893,27064,XS2248826294,Adler Group,ADJGR 2 3/4 11/13/26 EUR,2020-11-13,Adler Group
5,148217,27064,DE000A3LF6J0,Adler Group,ADLFIN 12 1/2 06/30/25 EUR,2023-04-25,Adler Group
1277,147686,27091,US683715AF36,Open Text,"OTEXCN 6.9 12/01/27,144 USD",2022-12-01,Open Text
1277,129044,27091,US683715AD87,Open Text,"OTEXCN 3 7/8 12/01/29,144 USD",2021-11-24,Open Text
1277,113128,27091,US683715AC05,Open Text,"OTEXCN 3 7/8 02/15/28,144 USD",2020-02-18,Open Text
1277,69920,27091,US683715AB22,Open Text,"OTEXCN 5 7/8 06/01/26,144 USD",2016-05-31,Open Text
1403,69923,27094,US12686NAT28,Telecom Argentina SA,"TASFT 6 1/2 06/15/21,144 USD",2016-06-15,Telecom Argentina SA
1403,127669,27096,US879273AR14,Telecom Argentina SA,TECOAR 8 07/18/26,2019-07-18,Telecom Argentina SA
1403,127670,27096,US879273AT79,Telecom Argentina SA,TECOAR 8 1/2 08/06/25,2020-08-06,Telecom Argentina SA
1385,70039,27276,CA70137TAE51,Parkland Corp/Canada,PKICN 6 11/21/22 CAD,2014-11-21,Parkland Corp/Canada
1385,113154,27276,US70137TAL98,Parkland Corp/Canada,"PKICN 6 04/01/26,144 USD",2018-03-23,Parkland Corp/Canada
1385,113155,27276,US70137TAP03,Parkland Corp/Canada,"PKICN 5 7/8 07/15/27,144 USD",2019-07-10,Parkland Corp/Canada
1385,119137,27276,US70137WAG33,Parkland Corp/Canada,"PKICN 4 1/2 10/01/29,144 USD",2021-04-13,Parkland Corp/Canada
1385,127577,27276,CA70137TAM77,Parkland Corp/Canada,PKICN 6 1/2 01/21/27,2018-11-21,Parkland Corp/Canada
1385,127578,27276,CA70137WAB42,Parkland Corp/Canada,PKICN 6 06/23/28,2020-06-23,Parkland Corp/Canada
1385,127579,27276,CA70137WAE80,Parkland Corp/Canada,PKICN 4 3/8 03/26/29,2021-03-25,Parkland Corp/Canada
1385,127580,27276,CA70137WAK41,Parkland Corp/Canada,PKICN 3 7/8 06/16/26,2021-06-16,Parkland Corp/Canada
483,70065,27285,XS1843443943,Partners,PENTA 2018-5X E EUR,2018-12-20,Partners
539,71385,31731,US05526DBA28,British American Tobacco PLC,"BATSLN 3.557 08/15/27,144 USD",2017-08-15,British American Tobacco PLC
539,71386,31732,XS0352062995,British American Tobacco PLC,BATSLN 7 1/4 03/12/24 GBP,2008-03-12,British American Tobacco PLC
583,71366,31748,USG21895AB60,People's Republic of China,CNPCCH 4 1/2 04/28/21 USD,2011-04-28,People's Republic of China
1900,92971,31800,XS1645722262,Mundys,ATLIM 1 7/8 07/13/27 EUR,2017-07-13,Mundys
1900,92980,31800,XS1558491855,Mundys,ATLIM 1 5/8 02/03/25 EUR,2017-02-03,Mundys
1900,116719,31800,XS2301390089,Mundys,ATLIM 1 7/8 02/12/28 EUR,2021-02-12,Mundys
1900,171917,31800,XS2864439158,Mundys,ATLIM 4 1/2 01/24/30 EUR,2024-07-24,Mundys
1900,160927,31800,XS2750308483,Mundys,ATLIM 4 3/4 01/24/29 EUR,2024-01-24,Mundys
1197,71368,31807,XS1327504087,Autostrade per l'Italia,ATOSTR 1 3/4 06/26/26 EUR,2015-11-30,Autostrade per l'Italia
1197,92978,31807,IT0005108490,Autostrade per l'Italia,ATOSTR 1 5/8 06/12/23 EUR,2015-06-12,Autostrade per l'Italia
1197,92979,31807,XS1316567343,Autostrade per l'Italia,ATOSTR 1 1/8 11/04/21 EUR,2015-11-04,Autostrade per l'Italia
1197,92973,31807,XS1688199949,Autostrade per l'Italia,ATOSTR 1 7/8 09/26/29 EUR,2017-09-26,Autostrade per l'Italia
1197,92974,31807,XS0986174851,Autostrade per l'Italia,ATOSTR 2 7/8 02/26/21 EUR,2013-10-29,Autostrade per l'Italia
1197,92959,31807,XS0193945655,Autostrade per l'Italia,ATOSTR 5 7/8 06/09/24 EUR,2004-06-09,Autostrade per l'Italia
1197,92960,31807,XS0193942124,Autostrade per l'Italia,ATOSTR 6 1/4 06/09/22 GBP,2004-06-09,Autostrade per l'Italia
1197,92961,31807,XS1528093799,Autostrade per l'Italia,ATOSTR 1 3/4 02/01/27 EUR,2016-12-01,Autostrade per l'Italia
1197,92950,31807,XS0542534192,Autostrade per l'Italia,ATOSTR 4 3/8 09/16/25 EUR,2010-09-16,Autostrade per l'Italia
1197,92948,31807,XS1316569638,Autostrade per l'Italia,ATOSTR 1 7/8 11/04/25 EUR,2015-11-04,Autostrade per l'Italia
1197,115044,31807,XS2278566299,Autostrade per l'Italia,ATOSTR 2 01/15/30 EUR,2021-01-15,Autostrade per l'Italia
1197,113667,31807,XS2267889991,Autostrade per l'Italia,ATOSTR 2 12/04/28 EUR,2020-12-04,Autostrade per l'Italia
1197,131215,31807,XS2434702853,Autostrade per l'Italia,ATOSTR 2 1/4 01/25/32 EUR,2022-01-25,Autostrade per l'Italia
1197,131216,31807,XS2434701616,Autostrade per l'Italia,ATOSTR 1 5/8 01/25/28 EUR,2022-01-25,Autostrade per l'Italia
1390,74049,31872,US25382DAA46,Digicel,"DLLTD 8 1/4 12/30/22,144 USD",2019-01-14,Digicel
191,75795,31887,US65559D2A65,Nordea,NDAFH 6 5/8 PERP USD,2019-03-26,Nordea
191,96292,31887,US65557DAL55,Nordea,NDAFH 6 1/8 PERP USD,2014-09-23,Nordea
191,24941,31887,XS1725580465,Nordea,NDAFH 3 1/2 PERP EUR,2017-11-28,Nordea
191,114134,31887,XS0801636902,Nordea,NDASS 3 1/4 07/05/22 EUR,2012-07-05,Nordea
191,114252,31887,XS1368470156,Nordea,NDASS 1 02/22/23 EUR,2016-02-22,Nordea
191,114316,31887,XS1640493372,Nordea,NDASS 0.3 06/30/22 EUR,2017-06-30,Nordea
191,114356,31887,XS1842961440,Nordea,NDASS 0 7/8 06/26/23 EUR,2018-06-26,Nordea
191,121998,31887,XS2019260764,Nordea,NDASS 1 06/27/29 EUR,2019-06-27,Nordea
191,3138,31887,XS1202090947,Nordea,NDASS 5 1/4 PERP USD,2015-03-12,Nordea
191,124325,31887,US65559D2D05,Nordea,NDAFH 3 3/4 PERP USD,2021-09-01,Nordea
191,132618,31887,XS1189263400,Nordea,NDASS 1 1/8 02/12/25 EUR,2015-02-12,Nordea
191,151765,31887,US65559CAA99,Nordea,"NDAFH 6 5/8 PERP,144 USD",2019-03-26,Nordea
191,150460,31887,XS2584643113,Nordea,NDASS 3 5/8 02/10/26 EUR,2023-02-10,Nordea
191,156147,31887,XS2676816940,Nordea,NDAFH 4 3/8 09/06/26 EUR,2023-09-06,Nordea
191,155451,31887,XS2343459074,Nordea,NDASS 0 5/8 08/18/31 EUR,2021-05-18,Nordea
191,153175,31887,XS2003499386,Nordea,NDASS 0 3/8 05/28/26 EUR,2019-05-28,Nordea
191,159111,31887,US65559CAD39,Nordea,"NDAFH 3 3/4 PERP,144 USD",2021-09-01,Nordea
191,159112,31887,US65557CAN39,Nordea,"NDAFH 6 1/8 PERP,144 USD",2014-09-23,Nordea
191,159254,31887,US65557CAM55,Nordea,"NDAFH 5 1/2 PERP,144 USD",2014-09-23,Nordea
191,162114,31887,XS2443893255,Nordea,NORDEA BANK ABP,,Nordea
191,162115,31887,XS2443893255,Nordea,NDAFH 1 1/8 02/16/27 EUR,2022-02-16,Nordea
191,168300,31887,XS2171874519,Nordea,NDAFH 0 1/2 05/14/27 EUR,2020-05-14,Nordea
191,173516,31887,XS1689535000,Nordea,NDAFH 1 1/8 09/27/27 EUR,2017-09-27,Nordea
191,174771,31887,US65558RAK59,Nordea,"NDAFH 6.3 PERP,144 USD",2024-09-25,Nordea
191,174577,31887,USX60003AC87,Nordea,NDAFH 0 PERP USD,2024-09-25,Nordea
194,118419,31894,XS2332590475,Nexi,NEXIIM 2 1/8 04/30/29 EUR,2021-04-29,Nexi
194,118421,31894,XS2332589972,Nexi,NEXIIM 1 5/8 04/30/26 EUR,2021-04-29,Nexi
194,88622,31894,XS2066703989,Nexi,NEXIIM 1 3/4 10/31/24 EUR,2019-10-21,Nexi
807,91829,31917,XS2010034077,Kiloutou,KILOTO 3 3/8 12/15/26 EUR,2019-12-12,Kiloutou
807,161089,31917,XS2756269960,Kiloutou,KILOTO Float 07/31/30 EUR,,Kiloutou
807,126910,31917,XS2010033269,Kiloutou,KILOTO Float 12/15/26 EUR,2019-12-12,Kiloutou
152,175712,31963,XS2298382610,Klockner Pentaplast,"KPERST 6 1/2 09/01/26,144 EUR",2021-02-12,Klockner Pentaplast
96,114189,32411,XS1115479559,Credit Suisse,CS 1 3/8 01/31/22 EUR,2014-09-30,Credit Suisse
96,114272,32411,XS1428769738,Credit Suisse,CS 1 06/07/23 EUR,2016-06-07,Credit Suisse
96,152594,32411,XS1392459381,Credit Suisse,CS 1 1/2 04/10/26 EUR,2016-04-11,Credit Suisse
96,155449,32411,XS2589907653,Credit Suisse,CS 5 1/2 08/20/26 EUR,2023-02-20,Credit Suisse
96,149746,32411,XS2345982362,Credit Suisse,CS 0 1/4 01/05/26 EUR,2021-05-21,Credit Suisse
