timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
2024/12/14 22:56:15.239, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:16.242, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:17.243, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:18.244, Tesla V100-PCIE-32GB, 97 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:19.245, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:20.245, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:21.247, Tesla V100-PCIE-32GB, 97 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:22.254, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:23.255, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:24.255, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:25.257, Tesla V100-PCIE-32GB, 99 %, 45 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:26.258, Tesla V100-PCIE-32GB, 98 %, 99 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:27.259, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:28.261, Tesla V100-PCIE-32GB, 100 %, 14 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:29.263, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:30.263, Tesla V100-PCIE-32GB, 98 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:31.267, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:32.272, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:33.272, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:34.274, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:35.274, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:36.274, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:37.277, Tesla V100-PCIE-32GB, 98 %, 89 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:38.277, Tesla V100-PCIE-32GB, 98 %, 89 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:39.277, Tesla V100-PCIE-32GB, 98 %, 89 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:40.278, Tesla V100-PCIE-32GB, 98 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:41.278, Tesla V100-PCIE-32GB, 98 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:42.278, Tesla V100-PCIE-32GB, 98 %, 89 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:43.279, Tesla V100-PCIE-32GB, 88 %, 13 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:44.282, Tesla V100-PCIE-32GB, 100 %, 15 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:45.283, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:46.283, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:47.288, Tesla V100-PCIE-32GB, 97 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:48.288, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:49.290, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:50.295, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:51.295, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:52.296, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:53.296, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:54.296, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:55.299, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:56.304, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:57.304, Tesla V100-PCIE-32GB, 24 %, 24 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:58.305, Tesla V100-PCIE-32GB, 100 %, 20 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:59.305, Tesla V100-PCIE-32GB, 97 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:00.306, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:01.309, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:02.310, Tesla V100-PCIE-32GB, 20 %, 19 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:03.311, Tesla V100-PCIE-32GB, 100 %, 15 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:04.311, Tesla V100-PCIE-32GB, 99 %, 54 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:05.313, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:06.313, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:07.316, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:08.317, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:09.318, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:10.318, Tesla V100-PCIE-32GB, 69 %, 64 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:11.318, Tesla V100-PCIE-32GB, 100 %, 21 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:12.319, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:13.319, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:14.320, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:15.325, Tesla V100-PCIE-32GB, 100 %, 14 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:16.325, Tesla V100-PCIE-32GB, 100 %, 14 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:17.326, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:18.326, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:19.327, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:20.327, Tesla V100-PCIE-32GB, 9 %, 9 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:21.330, Tesla V100-PCIE-32GB, 100 %, 19 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:22.330, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:23.330, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:24.331, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:25.336, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:26.336, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:27.338, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:28.339, Tesla V100-PCIE-32GB, 97 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:29.339, Tesla V100-PCIE-32GB, 100 %, 22 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:30.340, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:31.344, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:32.345, Tesla V100-PCIE-32GB, 99 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:33.345, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:34.349, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:35.351, Tesla V100-PCIE-32GB, 88 %, 25 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:36.352, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:37.353, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:38.354, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:39.354, Tesla V100-PCIE-32GB, 100 %, 19 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:40.355, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:41.355, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:42.356, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:43.360, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:44.364, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:45.369, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:46.374, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:47.378, Tesla V100-PCIE-32GB, 99 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:48.383, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:49.387, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:50.400, Tesla V100-PCIE-32GB, 53 %, 51 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:51.400, Tesla V100-PCIE-32GB, 100 %, 19 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:52.404, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:53.409, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:54.414, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:55.419, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:56.424, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:57.428, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:58.429, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:57:59.430, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:00.430, Tesla V100-PCIE-32GB, 100 %, 41 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:01.434, Tesla V100-PCIE-32GB, 98 %, 99 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:02.435, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:03.435, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:04.436, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:05.437, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:06.437, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:07.438, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:08.441, Tesla V100-PCIE-32GB, 99 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:09.443, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:10.444, Tesla V100-PCIE-32GB, 93 %, 21 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:11.450, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:12.450, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:13.450, Tesla V100-PCIE-32GB, 99 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:14.451, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:15.451, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:16.452, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:17.453, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:18.453, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:19.455, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:20.455, Tesla V100-PCIE-32GB, 100 %, 16 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:21.458, Tesla V100-PCIE-32GB, 100 %, 16 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:22.459, Tesla V100-PCIE-32GB, 99 %, 88 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:23.459, Tesla V100-PCIE-32GB, 99 %, 88 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:24.461, Tesla V100-PCIE-32GB, 99 %, 88 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:25.462, Tesla V100-PCIE-32GB, 99 %, 88 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:26.463, Tesla V100-PCIE-32GB, 99 %, 88 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:27.463, Tesla V100-PCIE-32GB, 99 %, 88 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:28.464, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:29.466, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:30.466, Tesla V100-PCIE-32GB, 100 %, 28 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:31.466, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:32.468, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:33.468, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:34.468, Tesla V100-PCIE-32GB, 100 %, 28 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:35.473, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:36.476, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:37.480, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:38.480, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:39.482, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:40.482, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:41.485, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:42.487, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:43.488, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:44.490, Tesla V100-PCIE-32GB, 84 %, 83 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:45.491, Tesla V100-PCIE-32GB, 99 %, 69 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:46.494, Tesla V100-PCIE-32GB, 98 %, 99 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:47.499, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:48.500, Tesla V100-PCIE-32GB, 98 %, 79 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:49.503, Tesla V100-PCIE-32GB, 99 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:50.504, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:51.504, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:52.504, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:53.504, Tesla V100-PCIE-32GB, 99 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:54.505, Tesla V100-PCIE-32GB, 99 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:55.505, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:56.509, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:57.513, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:58.517, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:58:59.521, Tesla V100-PCIE-32GB, 100 %, 21 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:00.526, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:01.526, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:02.526, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:03.526, Tesla V100-PCIE-32GB, 99 %, 46 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:04.531, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:05.531, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:06.531, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:07.535, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:08.540, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:09.545, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:10.549, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:11.549, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:12.550, Tesla V100-PCIE-32GB, 7 %, 7 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:13.550, Tesla V100-PCIE-32GB, 100 %, 29 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:14.550, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:15.553, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:16.554, Tesla V100-PCIE-32GB, 100 %, 27 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:17.556, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:18.557, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:19.561, Tesla V100-PCIE-32GB, 100 %, 28 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:20.561, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:21.562, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:22.562, Tesla V100-PCIE-32GB, 99 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:23.562, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:24.563, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:25.563, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:26.564, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:27.565, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:28.566, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:29.567, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:30.569, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:31.569, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:32.572, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:33.572, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:34.572, Tesla V100-PCIE-32GB, 99 %, 43 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:35.577, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:36.577, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:37.578, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:38.578, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:39.579, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:40.580, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:41.580, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:42.581, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:43.582, Tesla V100-PCIE-32GB, 6 %, 1 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:44.583, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:45.587, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:46.588, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:47.588, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:48.590, Tesla V100-PCIE-32GB, 100 %, 25 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:49.591, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:50.591, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:51.595, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:52.595, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:53.604, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:54.608, Tesla V100-PCIE-32GB, 99 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:55.609, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:56.611, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:57.612, Tesla V100-PCIE-32GB, 100 %, 14 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:58.613, Tesla V100-PCIE-32GB, 100 %, 15 %, 32768 MiB, 29882 MiB
2024/12/14 22:59:59.614, Tesla V100-PCIE-32GB, 99 %, 88 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:00.614, Tesla V100-PCIE-32GB, 99 %, 88 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:01.615, Tesla V100-PCIE-32GB, 98 %, 87 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:02.619, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:03.624, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:04.625, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:05.626, Tesla V100-PCIE-32GB, 98 %, 87 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:06.626, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:07.627, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:08.627, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:09.627, Tesla V100-PCIE-32GB, 99 %, 86 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:10.627, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:11.628, Tesla V100-PCIE-32GB, 100 %, 19 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:12.629, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:13.631, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:14.640, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:15.642, Tesla V100-PCIE-32GB, 98 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:16.642, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:17.642, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 23:00:18.643, Tesla V100-PCIE-32GB, 100 %, 20 %, 32768 MiB, 29882 MiB
