timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
2024/12/14 22:55:09.530, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:10.533, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:11.537, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:12.537, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:13.538, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:14.538, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:15.538, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:16.540, Tesla V100-SXM2-32GB, 90 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:17.542, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:18.542, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:19.544, Tesla V100-SXM2-32GB, 95 %, 86 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:20.544, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:21.544, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:22.545, Tesla V100-SXM2-32GB, 100 %, 21 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:23.546, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:24.547, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:25.548, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:26.550, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:27.551, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:28.552, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:29.553, Tesla V100-SXM2-32GB, 96 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:30.554, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:31.555, Tesla V100-SXM2-32GB, 96 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:32.556, Tesla V100-SXM2-32GB, 97 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:33.557, Tesla V100-SXM2-32GB, 96 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:34.558, Tesla V100-SXM2-32GB, 96 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:35.560, Tesla V100-SXM2-32GB, 96 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:36.562, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:37.562, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:38.563, Tesla V100-SXM2-32GB, 81 %, 66 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:39.565, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:40.565, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:41.566, Tesla V100-SXM2-32GB, 95 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:42.567, Tesla V100-SXM2-32GB, 93 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:43.568, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:44.569, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:45.570, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:46.571, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:47.572, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:48.573, Tesla V100-SXM2-32GB, 5 %, 5 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:49.574, Tesla V100-SXM2-32GB, 100 %, 22 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:50.575, Tesla V100-SXM2-32GB, 96 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:51.577, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:52.578, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:53.579, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:54.581, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:55.582, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:56.584, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:57.584, Tesla V100-SXM2-32GB, 30 %, 7 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:58.585, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:59.586, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:00.587, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:01.589, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:02.591, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:03.591, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:04.592, Tesla V100-SXM2-32GB, 100 %, 21 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:05.594, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:06.595, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:07.595, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:08.596, Tesla V100-SXM2-32GB, 96 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:09.597, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:10.599, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:11.600, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:12.601, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:13.602, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:14.603, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:15.604, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:16.606, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:17.607, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:18.610, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:19.611, Tesla V100-SXM2-32GB, 95 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:20.612, Tesla V100-SXM2-32GB, 98 %, 34 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:21.613, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:22.615, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:23.616, Tesla V100-SXM2-32GB, 97 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:24.617, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:25.618, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:26.619, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:27.620, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:28.621, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:29.622, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:30.624, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:31.625, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:32.626, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:33.627, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:34.628, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:35.629, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:36.629, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:37.630, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:38.630, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:39.631, Tesla V100-SXM2-32GB, 97 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:40.632, Tesla V100-SXM2-32GB, 97 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:41.632, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:42.633, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:43.635, Tesla V100-SXM2-32GB, 95 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:44.636, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:45.636, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:46.636, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:47.637, Tesla V100-SXM2-32GB, 89 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:48.638, Tesla V100-SXM2-32GB, 90 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:49.638, Tesla V100-SXM2-32GB, 90 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:50.639, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:51.639, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:52.639, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:53.641, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:54.641, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:55.642, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:56.642, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:57.644, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:58.645, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:56:59.647, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:00.648, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:01.649, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:02.650, Tesla V100-SXM2-32GB, 34 %, 29 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:03.651, Tesla V100-SXM2-32GB, 100 %, 19 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:04.654, Tesla V100-SXM2-32GB, 96 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:05.654, Tesla V100-SXM2-32GB, 97 %, 76 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:06.655, Tesla V100-SXM2-32GB, 97 %, 76 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:07.655, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:08.658, Tesla V100-SXM2-32GB, 96 %, 71 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:09.659, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:10.659, Tesla V100-SXM2-32GB, 96 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:11.660, Tesla V100-SXM2-32GB, 96 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:12.661, Tesla V100-SXM2-32GB, 19 %, 16 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:13.663, Tesla V100-SXM2-32GB, 97 %, 60 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:14.664, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:15.665, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:16.667, Tesla V100-SXM2-32GB, 96 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:17.668, Tesla V100-SXM2-32GB, 96 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:18.669, Tesla V100-SXM2-32GB, 96 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:19.670, Tesla V100-SXM2-32GB, 80 %, 66 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:20.671, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:21.672, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:22.675, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:23.675, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:24.676, Tesla V100-SXM2-32GB, 88 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:25.677, Tesla V100-SXM2-32GB, 89 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:26.678, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:27.679, Tesla V100-SXM2-32GB, 7 %, 2 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:28.680, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:29.681, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:30.682, Tesla V100-SXM2-32GB, 97 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:31.683, Tesla V100-SXM2-32GB, 97 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:32.684, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:33.685, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:34.686, Tesla V100-SXM2-32GB, 41 %, 34 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:35.687, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:36.688, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:37.690, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:38.691, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:39.692, Tesla V100-SXM2-32GB, 95 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:40.694, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:41.696, Tesla V100-SXM2-32GB, 81 %, 69 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:42.696, Tesla V100-SXM2-32GB, 96 %, 69 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:43.697, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:44.698, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:45.699, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:46.701, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:47.702, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:48.703, Tesla V100-SXM2-32GB, 97 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:49.704, Tesla V100-SXM2-32GB, 5 %, 1 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:50.706, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:51.707, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:52.708, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:53.710, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:54.711, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:55.712, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:56.713, Tesla V100-SXM2-32GB, 57 %, 14 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:57.714, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:58.715, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:57:59.716, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:00.718, Tesla V100-SXM2-32GB, 53 %, 13 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:01.718, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:02.719, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:03.720, Tesla V100-SXM2-32GB, 96 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:04.721, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:05.722, Tesla V100-SXM2-32GB, 96 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:06.724, Tesla V100-SXM2-32GB, 21 %, 5 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:07.725, Tesla V100-SXM2-32GB, 94 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:08.726, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:09.728, Tesla V100-SXM2-32GB, 93 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:10.729, Tesla V100-SXM2-32GB, 72 %, 20 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:11.730, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:12.730, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:13.732, Tesla V100-SXM2-32GB, 95 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:14.733, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:15.734, Tesla V100-SXM2-32GB, 32 %, 9 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:16.735, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:17.736, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:18.738, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:19.740, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:20.741, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:21.742, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:22.743, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:23.744, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:24.745, Tesla V100-SXM2-32GB, 95 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:25.747, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:26.748, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:27.749, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:28.751, Tesla V100-SXM2-32GB, 50 %, 13 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:29.754, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:30.755, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:31.755, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:32.755, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:33.756, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:34.757, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:35.758, Tesla V100-SXM2-32GB, 45 %, 11 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:36.759, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:37.762, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:38.763, Tesla V100-SXM2-32GB, 96 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:39.764, Tesla V100-SXM2-32GB, 96 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:40.765, Tesla V100-SXM2-32GB, 96 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:41.766, Tesla V100-SXM2-32GB, 96 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:42.767, Tesla V100-SXM2-32GB, 100 %, 20 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:43.768, Tesla V100-SXM2-32GB, 97 %, 75 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:44.769, Tesla V100-SXM2-32GB, 97 %, 76 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:45.770, Tesla V100-SXM2-32GB, 97 %, 75 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:46.771, Tesla V100-SXM2-32GB, 97 %, 75 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:47.773, Tesla V100-SXM2-32GB, 97 %, 75 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:48.774, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:49.776, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:50.777, Tesla V100-SXM2-32GB, 96 %, 80 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:51.777, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:52.780, Tesla V100-SXM2-32GB, 97 %, 53 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:53.781, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:54.783, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:55.785, Tesla V100-SXM2-32GB, 97 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:56.786, Tesla V100-SXM2-32GB, 97 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:57.787, Tesla V100-SXM2-32GB, 97 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:58.789, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:58:59.790, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:00.792, Tesla V100-SXM2-32GB, 96 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:01.794, Tesla V100-SXM2-32GB, 96 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:02.796, Tesla V100-SXM2-32GB, 96 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:03.797, Tesla V100-SXM2-32GB, 96 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:04.798, Tesla V100-SXM2-32GB, 96 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:05.799, Tesla V100-SXM2-32GB, 97 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:06.801, Tesla V100-SXM2-32GB, 97 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:07.801, Tesla V100-SXM2-32GB, 96 %, 76 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:08.802, Tesla V100-SXM2-32GB, 62 %, 14 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:09.804, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:10.806, Tesla V100-SXM2-32GB, 97 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:11.808, Tesla V100-SXM2-32GB, 97 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:59:12.809, Tesla V100-SXM2-32GB, 97 %, 81 %, 32768 MiB, 13902 MiB
